filename,subject,format,prompt
"punto-azul_laguna-azul.png","Laguna Azul (Piscos y Cócteles): Vodka, curaçao azul, jarabe de goma, jugo de limón y agua con gas Ingredientes: Vodka, Curaçao azul, Limón.","1:1","SUJETO: Laguna Azul (Piscos y Cócteles): Vodka, curaçao azul, jarabe de goma, jugo de limón y agua con gas Ingredientes: Vodka, Curaçao azul, Limón. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_margarita-azul.png","Margarita Azul (Piscos y Cócteles): Tequila, curaçao azul y limón Ingredientes: Tequila, Curaçao azul, Limón.","1:1","SUJETO: Margarita Azul (Piscos y Cócteles): Tequila, curaçao azul y limón Ingredientes: Tequila, Curaçao azul, Limón. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_mojito.png","Mojito (Piscos y Cócteles): Ron, hierba buena, azúcar, limón y agua con gas Ingredientes: Ron, Hierba buena, Limón.","1:1","SUJETO: Mojito (Piscos y Cócteles): Ron, hierba buena, azúcar, limón y agua con gas Ingredientes: Ron, Hierba buena, Limón. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_negroni.png","Negroni (Piscos y Cócteles): Gin, campari y vermouth tinto Ingredientes: Gin, Campari, Vermouth.","1:1","SUJETO: Negroni (Piscos y Cócteles): Gin, campari y vermouth tinto Ingredientes: Gin, Campari, Vermouth. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_peruanisimo.png","Peruanísimo (Piscos y Cócteles): Pisco, jugo de naranja, chicha morada, jugo de limón y crema de coco Ingredientes: Pisco, Naranja, Chicha morada, Coco.","1:1","SUJETO: Peruanísimo (Piscos y Cócteles): Pisco, jugo de naranja, chicha morada, jugo de limón y crema de coco Ingredientes: Pisco, Naranja, Chicha morada, Coco. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_pisco-mule.png","Pisco Mule (Piscos y Cócteles): Pisco y ginger beer Ingredientes: Pisco, Ginger beer.","1:1","SUJETO: Pisco Mule (Piscos y Cócteles): Pisco y ginger beer Ingredientes: Pisco, Ginger beer. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_pisco-punch.png","Pisco Punch (Piscos y Cócteles): Pisco, jugo de piña, jugo de limón y jarabe de goma Ingredientes: Pisco, Piña, Limón.","1:1","SUJETO: Pisco Punch (Piscos y Cócteles): Pisco, jugo de piña, jugo de limón y jarabe de goma Ingredientes: Pisco, Piña, Limón. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_pisco-sour.png","Pisco Sour (Piscos y Cócteles): El clásico de la casa: pisco, jugo de limón, jarabe de goma y clara de huevo Ingredientes: Pisco, Limón, Clara de huevo.","1:1","SUJETO: Pisco Sour (Piscos y Cócteles): El clásico de la casa: pisco, jugo de limón, jarabe de goma y clara de huevo Ingredientes: Pisco, Limón, Clara de huevo. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_pina-colada.png","Piña Colada (Piscos y Cócteles): Ron, crema de coco y jugo de piña Ingredientes: Ron, Crema de coco, Piña.","1:1","SUJETO: Piña Colada (Piscos y Cócteles): Ron, crema de coco y jugo de piña Ingredientes: Ron, Crema de coco, Piña. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_basil-321.png","Basil 321 (Mocktails): Piña golden, albahaca, jarabe de hierba luisa, naranja, limón y soda Ingredientes: Piña, Albahaca, Naranja.","1:1","SUJETO: Basil 321 (Mocktails): Piña golden, albahaca, jarabe de hierba luisa, naranja, limón y soda Ingredientes: Piña, Albahaca, Naranja. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
