filename,subject,format,prompt
"punto-azul_ceviche-oriental-mixto.png","Ceviche oriental mixto (Ceviches y Tiraditos): Versión mixta del ceviche Nikkei, con aceite de ajonjolí y cebollita china. Ingredientes: Mariscos, Ajonjolí, Cebollita china.","1:1","SUJETO: Ceviche oriental mixto (Ceviches y Tiraditos): Versión mixta del ceviche Nikkei, con aceite de ajonjolí y cebollita china. Ingredientes: Mariscos, Ajonjolí, Cebollita china. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_tiraditos.png","Tiraditos (Ceviches y Tiraditos): Pruébalos en tradicional, bicolor o tricolor: al rocoto, parmesana, olivo, pesto y ají amarillo. Toda una experiencia culinaria. Ingredientes: Pescado, Rocoto, Parmesana, Olivo.","1:1","SUJETO: Tiraditos (Ceviches y Tiraditos): Pruébalos en tradicional, bicolor o tricolor: al rocoto, parmesana, olivo, pesto y ají amarillo. Toda una experiencia culinaria. Ingredientes: Pescado, Rocoto, Parmesana, Olivo. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_chicharron-de-calamar.png","Chicharrón de calamar (Chicharrones y Jaleas): Crocante calamar acompañado de choclo. Ingredientes: Calamar, Choclo.","1:1","SUJETO: Chicharrón de calamar (Chicharrones y Jaleas): Crocante calamar acompañado de choclo. Ingredientes: Calamar, Choclo. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_chicharron-de-langostinos.png","Chicharrón de langostinos (Chicharrones y Jaleas): Crocantes langostinos acompañados de yuquitas fritas. Ingredientes: Langostinos, Yuca.","1:1","SUJETO: Chicharrón de langostinos (Chicharrones y Jaleas): Crocantes langostinos acompañados de yuquitas fritas. Ingredientes: Langostinos, Yuca. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_chicharron-de-pescado.png","Chicharrón de pescado (Chicharrones y Jaleas): Crocante, caliente y sabroso, acompañado de yuquitas fritas. Ingredientes: Pescado, Yuca.","1:1","SUJETO: Chicharrón de pescado (Chicharrones y Jaleas): Crocante, caliente y sabroso, acompañado de yuquitas fritas. Ingredientes: Pescado, Yuca. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_chicharron-de-pescado-con-calamar.png","Chicharrón de pescado con calamar (Chicharrones y Jaleas): Pescado y calamar crocantes, acompañados de yuquitas fritas. Ingredientes: Pescado, Calamar, Yuca.","1:1","SUJETO: Chicharrón de pescado con calamar (Chicharrones y Jaleas): Pescado y calamar crocantes, acompañados de yuquitas fritas. Ingredientes: Pescado, Calamar, Yuca. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_chicharron-de-pescado-con-langostinos.png","Chicharrón de pescado con langostinos (Chicharrones y Jaleas): Pescado y langostinos crocantes, acompañados de yuquitas fritas. Ingredientes: Pescado, Langostinos, Yuca.","1:1","SUJETO: Chicharrón de pescado con langostinos (Chicharrones y Jaleas): Pescado y langostinos crocantes, acompañados de yuquitas fritas. Ingredientes: Pescado, Langostinos, Yuca. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_causa-acevichada.png","Causa acevichada (Causas): Masa de causa rellena de láminas de palta, salsa acevichada y montada con ceviche de pescado con chicharrón de calamar. Ingredientes: Papa amarilla, Palta, Ceviche, Calamar.","1:1","SUJETO: Causa acevichada (Causas): Masa de causa rellena de láminas de palta, salsa acevichada y montada con ceviche de pescado con chicharrón de calamar. Ingredientes: Papa amarilla, Palta, Ceviche, Calamar. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_causa-de-langostinos.png","Causa de langostinos (Causas): Fina masa de papa amarilla sazonada con crema de ají amarillo y limón. Ingredientes: Papa amarilla, Langostinos, Ají amarillo.","1:1","SUJETO: Causa de langostinos (Causas): Fina masa de papa amarilla sazonada con crema de ají amarillo y limón. Ingredientes: Papa amarilla, Langostinos, Ají amarillo. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_causa-de-pescado.png","Causa de pescado (Causas): Fina masa de papa amarilla sazonada con crema de ají amarillo y limón. Ingredientes: Papa amarilla, Pescado, Ají amarillo.","1:1","SUJETO: Causa de pescado (Causas): Fina masa de papa amarilla sazonada con crema de ají amarillo y limón. Ingredientes: Papa amarilla, Pescado, Ají amarillo. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
