filename,subject,format,prompt
"punto-azul_wantan-acevichado.png","Wantán acevichado (Nuevos): Pescado acevichado envuelto en wantán crocante, acompañado con leche de tigre. Autores: Scooth Yarma, Juvenal Flores y Francisco Centeno. Ingredientes: Pescado, Wantán, Leche de tigre.","1:1","SUJETO: Wantán acevichado (Nuevos): Pescado acevichado envuelto en wantán crocante, acompañado con leche de tigre. Autores: Scooth Yarma, Juvenal Flores y Francisco Centeno. Ingredientes: Pescado, Wantán, Leche de tigre. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_conchitas-a-la-parmesana-docena.png","Conchitas a la parmesana (docena) (Piqueos y Ensaladas): Conchas de abanico gratinadas con queso parmesano. Ingredientes: Conchas de abanico, Parmesano.","1:1","SUJETO: Conchitas a la parmesana (docena) (Piqueos y Ensaladas): Conchas de abanico gratinadas con queso parmesano. Ingredientes: Conchas de abanico, Parmesano. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_conchitas-a-la-parmesana-media-docena.png","Conchitas a la parmesana (½ docena) (Piqueos y Ensaladas): Conchas de abanico gratinadas con queso parmesano. Ingredientes: Conchas de abanico, Parmesano.","1:1","SUJETO: Conchitas a la parmesana (½ docena) (Piqueos y Ensaladas): Conchas de abanico gratinadas con queso parmesano. Ingredientes: Conchas de abanico, Parmesano. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_crocante-de-langostinos.png","Crocante de langostinos (Piqueos y Ensaladas): Langostinos al panko, leche de tigre de ají amarillo, palta, choclo y chalaquita. Ingredientes: Langostinos, Panko, Ají amarillo, Choclo.","1:1","SUJETO: Crocante de langostinos (Piqueos y Ensaladas): Langostinos al panko, leche de tigre de ají amarillo, palta, choclo y chalaquita. Ingredientes: Langostinos, Panko, Ají amarillo, Choclo. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_ensalada-de-langostinos.png","Ensalada de langostinos (Piqueos y Ensaladas): Fresca mezcla de lechugas con langostinos crocantes, palmitos, palta, tomate cherry, tocino y camote, con vinagreta de mostaza. Ingredientes: Langostinos, Lechuga, Palmitos, Palta, Tocino.","1:1","SUJETO: Ensalada de langostinos (Piqueos y Ensaladas): Fresca mezcla de lechugas con langostinos crocantes, palmitos, palta, tomate cherry, tocino y camote, con vinagreta de mostaza. Ingredientes: Langostinos, Lechuga, Palmitos, Palta, Tocino. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_poke-de-salmon.png","Poke de salmón (Piqueos y Ensaladas): Shari, mango, palta, cancha, lechuga, tomate cherry, zanahoria, kiuri, salmón, wantán frito y salsa acevichada de la casa. Ingredientes: Shari, Mango, Palta, Salmón.","1:1","SUJETO: Poke de salmón (Piqueos y Ensaladas): Shari, mango, palta, cancha, lechuga, tomate cherry, zanahoria, kiuri, salmón, wantán frito y salsa acevichada de la casa. Ingredientes: Shari, Mango, Palta, Salmón. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_pulpo-al-olivo.png","Pulpo al olivo (Piqueos y Ensaladas): Láminas de pulpo sazonadas con limón y crema de aceitunas botija. Ingredientes: Pulpo, Aceituna botija, Limón.","1:1","SUJETO: Pulpo al olivo (Piqueos y Ensaladas): Láminas de pulpo sazonadas con limón y crema de aceitunas botija. Ingredientes: Pulpo, Aceituna botija, Limón. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_pulpo-emparrillado.png","Pulpo emparrillado (Piqueos y Ensaladas): Sabrosísimo pulpo con ensalada de papas, rocoto y huacatay. Ingredientes: Pulpo, Papa, Rocoto, Huacatay.","1:1","SUJETO: Pulpo emparrillado (Piqueos y Ensaladas): Sabrosísimo pulpo con ensalada de papas, rocoto y huacatay. Ingredientes: Pulpo, Papa, Rocoto, Huacatay. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_tartar-de-salmon.png","Tartar de salmón (Piqueos y Ensaladas): Salmón fresco en cubos con trocitos de palta, leche de tigre y semillas de ajonjolí tostado. Con 4 panes al ajo de la casa. Ingredientes: Salmón, Palta, Ajonjolí, Pan al ajo.","1:1","SUJETO: Tartar de salmón (Piqueos y Ensaladas): Salmón fresco en cubos con trocitos de palta, leche de tigre y semillas de ajonjolí tostado. Con 4 panes al ajo de la casa. Ingredientes: Salmón, Palta, Ajonjolí, Pan al ajo. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_tortitas-de-choclo-carretilleras.png","Tortitas de choclo carretilleras (Piqueos y Ensaladas): Tortitas de choclo servidas con ceviche de pota. Ingredientes: Choclo, Pota.","1:1","SUJETO: Tortitas de choclo carretilleras (Piqueos y Ensaladas): Tortitas de choclo servidas con ceviche de pota. Ingredientes: Choclo, Pota. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
